Id,WnvPresent
1,0.000604539941588
2,0.00027224845411
3,0.000130917114251
4,1.32232758213e-05
5,1.32232758213e-05
6,1.32232758213e-05
7,1.32232758213e-05
8,2.68300752408e-06
9,0.000438216582017
10,0.000317026031761
11,0.000254092264717
12,1.79792027912e-05
13,1.79792027912e-05
14,1.79792027912e-05
15,1.79792027912e-05
16,5.78938667165e-06
17,0.000560920476322
18,0.000271309408704
19,0.000121469134675
20,1.31776540284e-05
21,1.31776540284e-05
22,1.31776540284e-05
23,1.31776540284e-05
24,2.48681121663e-06
25,0.00125468860384
26,0.000974818516466
27,0.00041479100058
28,4.70848301346e-05
29,4.70848301346e-05
30,4.70848301346e-05
31,4.70848301346e-05
32,8.84678587913e-06
33,0.000211619966967
34,0.000196393461594
35,6.50810738153e-05
36,9.3625892498e-06
37,9.3625892498e-06
38,9.3625892498e-06
39,9.3625892498e-06
40,1.39079356105e-06
41,0.000946134604292
42,0.000762688796625
43,0.000285137256549
44,3.49492329073e-05
45,3.49492329073e-05
46,3.49492329073e-05
47,3.49492329073e-05
48,6.09474403616e-06
49,0.00025172890102
50,0.00025320787754
51,7.74182254486e-05
52,1.20717341251e-05
53,1.20717341251e-05
54,1.20717341251e-05
55,1.20717341251e-05
56,1.6544605557e-06
57,0.00028678767028
58,0.000223886787017
59,7.63644565147e-05
60,1.13614966154e-05
61,1.13614966154e-05
62,1.13614966154e-05
63,1.13614966154e-05
64,1.62818435812e-06
65,0.00126493494256
66,0.000961804883746
67,0.000415674770088
68,5.05517166416e-05
69,5.05517166416e-05
70,5.05517166416e-05
71,5.05517166416e-05
72,8.8860892096e-06
73,0.00244157630837
74,0.00208762275564
75,0.000707131653443
76,9.48199775007e-05
77,9.48199775007e-05
78,9.48199775007e-05
79,9.48199775007e-05
80,1.53143456901e-05
81,0.000615995457432
82,0.000488707728419
83,0.000185600139514
84,2.23885455124e-05
85,2.23885455124e-05
86,2.23885455124e-05
87,2.23885455124e-05
88,3.96677427628e-06
89,0.00330897676764
90,0.0027894584475
91,0.00105170540728
92,0.000126515487724
93,0.000126515487724
94,0.000126515487724
95,0.000126515487724
96,2.32033590672e-05
97,0.00289223557503
98,0.00247311224233
99,0.000728695136268
100,0.000105866613967
101,0.000105866613967
102,0.000105866613967
103,0.000105866613967
