Id,WnvPresent
1,0.00167710764799
2,0.00128969119396
3,0.00147272797767
4,0.00127842312213
5,0.000856710481457
6,0.00148261373397
7,0.00167710764799
8,0.00148261373397
9,0.00121425627731
10,0.000984894228168
11,0.00119742506649
12,0.00098287651781
13,0.000658591045067
14,0.00111014267895
15,0.00121425627731
16,0.00111014267895
17,0.00181154790334
18,0.00123444152996
19,0.0014622847084
20,0.00126935599837
21,0.000850631680805
22,0.00147210049909
23,0.00181154790334
24,0.00147210049909
25,0.00161943770945
26,0.00135844899341
27,0.00172540254425
28,0.00131820270326
29,0.000883379543666
30,0.00153011910152
31,0.00161943770945
32,0.00153011910152
33,0.0013502961956
34,0.00113263318781
35,0.00130074680783
36,0.0010990697192
37,0.000798436580226
38,0.0012758030789
39,0.0013502961956
40,0.0012758030789
41,0.00152450695168
42,0.00127879763022
43,0.00146857427899
44,0.00124090828467
45,0.000844457303174
46,0.00144041678868
47,0.00152450695168
48,0.00144041678868
49,0.0013502961956
50,0.00113263318781
51,0.00130074680783
52,0.0010990697192
53,0.000798436580226
54,0.0012758030789
55,0.0013502961956
56,0.0012758030789
57,0.00148892949801
58,0.00124894722831
59,0.00158636842389
60,0.0012119411258
61,0.000812141050119
62,0.00140679895412
63,0.00148892949801
64,0.00140679895412
65,0.00152722618077
66,0.00128107925411
67,0.00147119385656
68,0.00124312227126
69,0.000833044527099
70,0.00144298619125
71,0.00152722618077
72,0.00144298619125
73,0.00401701452211
74,0.0029287696816
75,0.00380022614263
76,0.00305088353343
77,0.00186487019528
78,0.00354036153294
79,0.00401701452211
80,0.00354036153294
81,0.00145449419506
82,0.00122005539015
83,0.00140112661757
84,0.00118390435819
85,0.000805650546681
86,0.00137426052243
87,0.00145449419506
88,0.00137426052243
89,0.00369485560805
90,0.0029526646249
91,0.00383120402694
92,0.00307577196509
93,0.00188010151032
94,0.0035692283418
95,0.00369485560805
96,0.0035692283418
97,0.00221493700519
98,0.00134847778827
99,0.00183869409375
100,0.00140479486436
101,0.000931235786993
102,0.00163060927298
103,0.00221493700519
104,0.00163060927298
105,0.001115873456
106,0.000935963063966
107,0.00107491691597
108,0.000908222224098
109,0.000659757934045
110,0.0010542991804
111,0.001115873456
112,0.0010542991804
113,0.00140319566708
114,0.00104013178498
115,0.00128922821023
116,0.00109824130777
117,0.000735921610612
118,0.00124042795505
119,0.00140319566708
120,0.00124042795505
121,0.00181447155774
122,0.00152109493501
123,0.00202265381813
124,0.00151660933625
125,0.00101640669163
126,0.00171441631392
127,0.00181447155774
128,0.00171441631392
129,0.00131839036476
130,0.00107008568011
131,0.00117183534894
132,0.00103931303602
133,0.000696420436725
134,0.00120535888709
135,0.00131839036476
136,0.00120535888709
137,0.00261432328261
138,0.00159187673125
139,0.00196244311519
140,0.00165834219661
141,0.00109940581024
142,0.00192483467981
143,0.00261432328261
144,0.00192483467981
145,0.00170251005329
146,0.00126209913287
147,0.00149503943976
148,0.0012977947481
149,0.000869697600137
150,0.00150507478975
151,0.00170251005329
152,0.00150507478975
153,0.00158336153254
154,0.00117451173719
155,0.00139039033093
156,0.00120693573263
157,0.000808785436675
158,0.00139972416218
159,0.00158336153254
160,0.00139972416218
161,0.00176150246989
162,0.00130585231818
163,0.00161848193966
164,0.00137878663372
165,0.00092399813002
166,0.00155723805074
167,0.00176150246989
168,0.00155723805074
169,0.00163098191842
170,0.00136813533027
171,0.00173770089168
172,0.00132760254201
173,0.000889681454282
174,0.00154102779925
175,0.00163098191842
176,0.00154102779925
177,0.00181942351628
178,0.00147591985296
179,0.00161726272199
180,0.00143314443994
181,0.000960443052463
182,0.00166350847576
183,0.00181942351628
184,0.00166350847576
185,0.0016820486635
186,0.00141005229671
187,0.00207515619695
188,0.00136918341741
189,0.000917559140362
190,0.00158928253222
191,0.0016820486635
192,0.00158928253222
193,0.00185644126032
194,0.00115708622616
195,0.00165017414838
196,0.00146363605745
197,0.000894334749319
198,0.00169735855889
199,0.00185644126032
200,0.00169735855889
201,0.00169487996027
202,0.00142175029032
203,0.0015568860108
204,0.00137963111047
205,0.000865178531967
206,0.00160140718799
207,0.00169487996027
208,0.00160140718799
209,0.00170190806966
210,0.00135949719697
211,0.00167605967727
212,0.00141627388075
213,0.000938848766964
214,0.00164393056184
215,0.00170190806966
216,0.00164393056184
217,0.00147999927867
218,0.00124145450536
219,0.00157685461454
220,0.00120467017405
221,0.000819787208457
222,0.0013983604731
223,0.00147999927867
224,0.0013983604731
225,0.00112849706784
226,0.000946553365793
227,0.0010870777769
228,0.000918499019463
229,0.000667225103825
230,0.00106622709427
231,0.00112849706784
232,0.00106622709427
233,0.00292588304728
234,0.00206367345527
235,0.00251520285383
236,0.00214979518205
237,0.00131361314561
238,0.00249506579712
239,0.00292588304728
240,0.00249506579712
241,0.00123160064686
242,0.00103628262877
243,0.0010946826078
244,0.000970877008513
245,0.000650548259728
246,0.00112600147258
247,0.00123160064686
248,0.00112600147258
249,0.00144419597927
250,0.00121520389803
251,0.00128367403522
252,0.00113851833157
253,0.000762920710258
254,0.00132039282471
255,0.00144419597927
256,0.00132039282471
257,0.00112849706784
258,0.000946553365793
259,0.0010870777769
260,0.000918499019463
261,0.000667225103825
262,0.00106622709427
263,0.00112849706784
264,0.00106622709427
265,0.00139092875179
266,0.00120950094424
267,0.00127765024081
268,0.00113215099555
269,0.000758652342483
270,0.00131419685204
271,0.00139092875179
272,0.00131419685204
273,0.00163098191842
274,0.00136813533027
275,0.00173770089168
276,0.00132760254201
277,0.000889681454282
278,0.00154102779925
279,0.00163098191842
280,0.00154102779925
281,0.00149156048428
282,0.00125032907818
283,0.00176305917557
284,0.00124664092436
285,0.000835403043311
286,0.00140928500332
287,0.00149156048428
288,0.00140928500332
289,0.00158155499958
290,0.00132578681223
291,0.00176305917557
292,0.00132187630516
293,0.000885842833668
294,0.00149432278704
295,0.00158155499958
296,0.00149432278704
297,0.00155586039182
298,0.00115410366561
299,0.00136623624712
300,0.00118596479297
301,0.000794727005996
302,0.00137540814467
303,0.00155586039182
304,0.00137540814467
305,0.00136071292218
306,0.00114137260243
307,0.00124989217147
308,0.00110755045898
309,0.000753673084546
310,0.00128564576153
311,0.00136071292218
312,0.00128564576153
313,0.00154473946895
314,0.00125385809224
315,0.00137305771932
316,0.001216706587
317,0.000815335719381
318,0.00141232949682
319,0.00154473946895
320,0.00141232949682
321,0.00307030254044
322,0.00223795417696
323,0.00250452081673
324,0.00233133207075
325,0.00142464053351
326,0.00270567974076
327,0.00307030254044
328,0.00270567974076
329,0.00156630331185
330,0.00116273656022
331,0.00143354851753
332,0.00121130584739
333,0.000802919850685
334,0.00140606169589
335,0.00156630331185
336,0.00140606169589
337,0.00169210752938
338,0.00137351406738
339,0.00150407198817
340,0.00133282213937
341,0.000893180898856
342,0.0015470853541
343,0.00169210752938
344,0.0015470853541
345,0.00179887493141
346,0.00143793062307
347,0.00176176056266
348,0.00134599173907
349,0.00090201041894
350,0.0015623687068
351,0.00179887493141
352,0.0015623687068
353,0.00169210752938
354,0.00142386264633
355,0.00150407198817
356,0.00133282213937
357,0.000893180898856
358,0.0015470853541
359,0.00169210752938
360,0.0015470853541
361,0.00246829539537
362,0.00184080272447
363,0.00201701838523
364,0.00169765762985
365,0.00113780982792
366,0.00207467144355
367,0.00246829539537
368,0.00207467144355
369,0.00155796471518
370,0.00115490204189
371,0.00139589968603
372,0.00118756946176
373,0.000795802392531
374,0.00137726881076
375,0.00155796471518
376,0.00137726881076
377,0.00219457433559
378,0.00168277602643
379,0.00208545522764
380,0.00177672482096
381,0.00119083293248
382,0.00200657430105
383,0.00219457433559
384,0.00200657430105
385,0.00142275250982
386,0.00115405302495
387,0.00140303536318
388,0.00115064845886
389,0.000771051796619
390,0.00130078522488
391,0.00142275250982
392,0.00130078522488
393,0.00136071292218
394,0.00114137260243
395,0.00144977320451
396,0.00110755045898
397,0.000753673084546
398,0.00128564576153
399,0.00136071292218
400,0.00128564576153
401,0.00157390034292
402,0.00116749061272
403,0.00138208048884
404,0.00119972100947
405,0.000803948787507
406,0.00139135867357
407,0.00157390034292
408,0.00139135867357
409,0.00140619557351
410,0.00114137260243
411,0.00124989217147
412,0.00110755045898
413,0.000753673084546
414,0.00128564576153
415,0.00140619557351
416,0.00128564576153
417,0.00136071292218
418,0.00114137260243
419,0.00144977320451
420,0.00110755045898
421,0.000753673084546
422,0.00128564576153
423,0.00136071292218
424,0.00128564576153
425,0.00127463275567
426,0.0010691533098
427,0.0013580666855
428,0.00103746901732
429,0.000753673084546
430,0.00120430882089
431,0.00127463275567
432,0.00120430882089
433,0.00152450695168
434,0.00127879763022
435,0.00146857427899
436,0.00124090828467
437,0.000844457303174
438,0.00144041678868
439,0.00152450695168
440,0.00144041678868
441,0.00176196102984
442,0.00140748522244
443,0.00173520226963
444,0.00146626296919
445,0.000895708275493
446,0.00170194124803
447,0.00176196102984
448,0.00170194124803
449,0.00120519695338
450,0.00101089978125
451,0.00128409161698
