Id,WnvPresent
1,0.00266321166418
2,0.00147901650053
3,0.00215287017636
4,0.00214941753075
5,0.00162846979219
6,0.00214941753075
7,0.00266321166418
8,0.00214941753075
9,0.00144558760803
10,0.000901634048205
11,0.00170732208062
12,0.00125106715132
13,0.000947642954998
14,0.00125106715132
15,0.00144558760803
16,0.00125106715132
17,0.00258333096281
18,0.00151630025357
19,0.00220710295253
20,0.00220356392674
21,0.00166951469146
22,0.00220356392674
23,0.00258333096281
24,0.00220356392674
25,0.00154758768622
26,0.00124383403454
27,0.00145733717363
28,0.00145499850623
29,0.00110216904432
30,0.00145499850623
31,0.00154758768622
32,0.00145499850623
33,0.00114266446326
34,0.000918314326555
35,0.00107600237243
36,0.0010742751183
37,0.000813693739474
38,0.0010742751183
39,0.00114266446326
40,0.0010742751183
41,0.00131753622554
42,0.00105888873804
43,0.00124068546575
44,0.00123869406525
45,0.000938267970923
46,0.00123869406525
47,0.00131753622554
48,0.00123869406525
49,0.00114266446326
50,0.000918314326555
51,0.00107600237243
52,0.0010742751183
53,0.000813693739474
54,0.0010742751183
55,0.00114266446326
56,0.0010742751183
57,0.00180627347436
58,0.00145182071719
59,0.00170096370857
60,0.0016982347006
61,0.00128649768885
62,0.0016982347006
63,0.00180627347436
64,0.0016982347006
65,0.00250995531678
66,0.00190041807946
67,0.00236371532083
68,0.00235992576927
69,0.00178804900497
70,0.00235992576927
71,0.00250995531678
72,0.00235992576927
73,0.00395137211308
74,0.00270641967654
75,0.00298029999249
76,0.00297552486882
77,0.0022548083216
78,0.00297552486882
79,0.00395137211308
80,0.00297552486882
81,0.00136780831963
82,0.00109930266626
83,0.001288029016
84,0.00128596171271
85,0.000974082853645
86,0.00128596171271
87,0.00136780831963
88,0.00128596171271
89,0.00255655194633
90,0.00194598070811
91,0.00214307289571
92,0.00213963608257
93,0.00162105518393
94,0.00213963608257
95,0.00255655194633
96,0.00213963608257
97,0.0028514789883
98,0.00217062607408
99,0.00239041610621
100,0.00238658371381
101,0.00180825882126
102,0.00238658371381
