Id,WnvPresent
1,0.000299466395518
2,0.000264630158199
3,0.000104882572487
4,0.00010407796799
5,6.2397797592e-05
6,0.000283022905933
7,0.000299466395518
8,0.000283022905933
9,0.000368446635548
10,0.000334591051796
11,0.000275229802355
12,0.00013398390729
13,9.01750754565e-05
14,0.000357844081009
15,0.000368446635548
16,0.000357844081009
17,0.000209037287277
18,0.000184718490345
19,7.32073531253e-05
20,7.2645729233e-05
21,4.35526999354e-05
22,0.000197558023501
23,0.000209037287277
24,0.000197558023501
25,0.000438579969341
26,0.000549543881789
27,0.000183093507076
28,0.000145510421135
29,9.29501911742e-05
30,0.000421555625508
31,0.000438579969341
32,0.000421555625508
33,9.77706731646e-05
34,0.000122518045828
35,4.08084051742e-05
36,3.24306784023e-05
37,2.16410862777e-05
38,9.39743113122e-05
39,9.77706731646e-05
40,9.39743113122e-05
41,0.000424681114964
42,0.000532130419742
43,0.00017728896637
44,0.000140897071105
45,9.40245954553e-05
46,0.000408196036005
47,0.000424681114964
48,0.000408196036005
49,0.000103071157355
50,0.000129159991047
51,4.30209001934e-05
52,3.41889754054e-05
53,2.28144162975e-05
54,9.90689950413e-05
55,0.000103071157355
56,9.90689950413e-05
57,7.74066065787e-05
58,9.69999018707e-05
59,3.23082203977e-05
60,2.73825789918e-05
61,1.64005396073e-05
62,7.44009739719e-05
63,7.74066065787e-05
64,7.44009739719e-05
65,0.000375041156076
66,0.000440450239694
67,0.000156561407493
68,0.000124423808302
69,7.94796578703e-05
70,0.000360482285032
71,0.000375041156076
72,0.000360482285032
73,0.00212524435483
74,0.00224239751697
75,0.000908817397431
76,0.000674073235132
77,0.0003776064259
78,0.00182948878501
79,0.00212524435483
80,0.00182948878501
81,0.000355915166438
82,0.000417990027927
83,0.000148575592902
84,0.000118076946819
85,7.87954922998e-05
86,0.000342098530382
87,0.000355915166438
88,0.000342098530382
89,0.00219807401299
90,0.00231923256069
91,0.000940000696573
92,0.000653772207443
93,0.000390570552554
94,0.00189220241737
95,0.00219807401299
96,0.00189220241737
97,0.00253272638656
98,0.00229795230553
99,0.00081262330059
100,0.000649725494441
101,0.000390382745536
102,0.00176348071545
103,0.00253272638656
104,0.00176348071545
105,0.00012145684741
106,0.00015315937344
107,5.44322356291e-05
108,4.32577762695e-05
109,2.88661467494e-05
110,0.00012534551206
111,0.00012145684741
112,0.00012534551206
113,0.000644941988867
114,0.000585693458561
115,0.000448373757536
116,0.000234571532928
117,0.000146317252074
118,0.000626388471574
119,0.000644941988867
120,0.000626388471574
121,7.11598040652e-05
122,9.16383360163e-05
123,5.09722522111e-05
124,2.85805072053e-05
125,1.77085657924e-05
126,7.02883771737e-05
127,7.11598040652e-05
128,7.02883771737e-05
129,0.000324303808156
130,0.000286579364911
131,0.000133110705065
132,0.000112711364636
133,6.75740739098e-05
134,0.00030649692053
135,0.000324303808156
136,0.00030649692053
137,0.00219078082591
138,0.00243193283677
139,0.000917630793992
140,0.000687992433086
141,0.000440853269538
142,0.00199111341499
143,0.00219078082591
144,0.00199111341499
145,0.000114329661301
146,0.000103821737866
147,5.36243751412e-05
148,4.08288033213e-05
149,2.44774473686e-05
150,0.000111038963951
151,0.000114329661301
152,0.000111038963951
153,0.000157569782459
154,0.000139237730764
155,5.51809171156e-05
156,5.47576310055e-05
157,3.28281566908e-05
158,0.000148916413309
159,0.000157569782459
160,0.000148916413309
161,0.000184309101314
162,0.000167370191775
163,0.000104919781734
164,6.70151930535e-05
165,4.17989831476e-05
166,0.000179003895028
167,0.000184309101314
168,0.000179003895028
169,0.000140198826557
170,0.000175683919224
171,5.85188390687e-05
172,4.95973363286e-05
173,2.97061269521e-05
174,0.000134755100589
175,0.000140198826557
176,0.000134755100589
177,0.000116818708193
178,0.000133148671011
179,6.79222284816e-05
180,4.09628846683e-05
181,2.50103166763e-05
182,0.000113456269901
183,0.000116818708193
184,0.000113456269901
185,0.000351425347617
186,0.000452522217529
187,0.000236255174968
188,0.00012777732627
189,7.0677473559e-05
190,0.000347122346284
191,0.000351425347617
192,0.000347122346284
193,0.000681862176862
194,0.000553661608137
195,0.000291849632049
196,0.000237035608734
197,0.000135564725497
198,0.000644434476271
199,0.000681862176862
200,0.000644434476271
201,0.000209736244869
202,0.000262816029135
203,8.75467303558e-05
204,7.42003176128e-05
205,4.44424185844e-05
206,0.000201593211386
207,0.000209736244869
208,0.000201593211386
209,0.0011665011989
210,0.00138167187106
211,0.000488309597131
212,0.000366070045857
213,0.00023454381153
214,0.0010600873502
215,0.0011665011989
216,0.0010600873502
217,0.000346266810084
218,0.000433884939412
219,0.000144548059325
220,0.00011487595475
221,7.66593148001e-05
222,0.000332824711222
223,0.000346266810084
224,0.000332824711222
225,0.000150718231453
226,0.000177011956112
227,6.29100104561e-05
228,4.99952293467e-05
229,3.336215741e-05
230,0.00014486638247
231,0.000150718231453
232,0.00014486638247
233,0.00123185990378
234,0.000987072708085
235,0.000836850667838
236,0.000293165096082
237,0.000167383914231
238,0.000811625737697
239,0.00123185990378
240,0.000811625737697
241,0.000299565785099
242,0.000264717702521
243,0.00012295646593
244,0.000104112412373
245,6.24185122433e-05
