Id,WnvPresent
1,0.00106132414658
2,0.00107263983227
3,0.00106132414658
4,0.000516857253388
5,0.00030907386099
6,0.00106132414658
7,0.00106132414658
8,0.00106132414658
9,0.00092897459399
10,0.000938880490139
11,0.00092897459399
12,0.000460568116978
13,0.000293792400043
14,0.00092897459399
15,0.00092897459399
16,0.00092897459399
17,0.00111756159458
18,0.00112947623711
19,0.00111756159458
20,0.000544260197785
21,0.000325464061461
22,0.00111756159458
23,0.00111756159458
24,0.00111756159458
25,0.00101767166052
26,0.00103681941982
27,0.00101767166052
28,0.000464706885396
29,0.000296352402074
30,0.00101767166052
31,0.00101767166052
32,0.00101767166052
33,0.00085355428746
34,0.000869616749696
35,0.00085355428746
36,0.000389729975723
37,0.000248530850513
38,0.00085355428746
39,0.00085355428746
40,0.00085355428746
41,0.000953767565079
42,0.000971714034677
43,0.000953767565079
44,0.000435510766692
45,0.000277730257949
46,0.000953767565079
47,0.000953767565079
48,0.000953767565079
49,0.00085355428746
50,0.000869616749696
51,0.00085355428746
52,0.000389729975723
53,0.000248530850513
54,0.00085355428746
55,0.00085355428746
56,0.00085355428746
57,0.000970502500422
58,0.000988763640635
59,0.000970502500422
60,0.000472605432151
61,0.000282607128611
62,0.000970502500422
63,0.000970502500422
64,0.000970502500422
65,0.00108958466444
66,0.00111008400563
67,0.00108958466444
68,0.000497564557008
69,0.000317309983075
70,0.00108958466444
71,0.00108958466444
72,0.00108958466444
73,0.00257385941222
74,0.00233632605523
75,0.00243795709684
76,0.0011881069513
77,0.000662582169753
78,0.00243795709684
79,0.00257385941222
80,0.00243795709684
81,0.000953767565079
82,0.000971714034677
83,0.000953767565079
84,0.000435510766692
85,0.000277730257949
86,0.000953767565079
87,0.000953767565079
88,0.000953767565079
89,0.0028948916588
90,0.00262780929916
91,0.0027420851402
92,0.00125331408344
93,0.000745402881876
94,0.0027420851402
95,0.0028948916588
96,0.0027420851402
97,0.00131603248883
98,0.00134078646079
99,0.00131603248883
100,0.000640981888864
101,0.000383317936212
102,0.00131603248883
103,0.00131603248883
104,0.00131603248883
105,0.00085355428746
106,0.000869616749696
107,0.00085355428746
108,0.000389729975723
109,0.000248530850513
110,0.00085355428746
111,0.00085355428746
112,0.00085355428746
113,0.00105987978168
114,0.00107118010055
115,0.00105987978168
116,0.000525503186509
117,0.000310678035021
118,0.00105987978168
119,0.00105987978168
120,0.00105987978168
121,0.000717114482541
122,0.0007306112675
123,0.000717114482541
124,0.000355493684765
125,0.000226757794735
126,0.000717114482541
127,0.000717114482541
128,0.000717114482541
129,0.00106132414658
130,0.00107263983227
131,0.00106132414658
132,0.000516857253388
133,0.00030907386099
134,0.00106132414658
135,0.00106132414658
136,0.00106132414658
