Id,WnvPresent
1,0.000858217901629
2,0.000329799223219
3,0.000119756491985
4,8.62535011302e-06
5,7.60679378523e-06
6,0.000100452814134
7,0.000858217901629
8,0.000399016325592
9,0.00036689636747
10,0.000165833714133
11,0.000104345214622
12,5.34159664205e-06
13,5.01767077106e-06
14,6.24537229665e-05
15,0.00036689636747
16,0.000216991479075
17,0.000771746529562
18,0.000311932594919
19,0.000101344306083
20,7.27051029377e-06
21,9.22331391645e-06
22,8.4675258893e-05
23,0.000771746529562
24,0.000336360863406
25,0.0011659490778
26,0.00113744155921
27,0.000337256065466
28,2.04482745949e-05
29,1.26441859512e-05
30,0.000222694880405
31,0.0011659490778
32,0.000950152049853
33,0.000199868795873
34,0.00018787152763
35,6.97279391268e-05
36,3.45194572024e-06
37,2.58012531047e-06
38,3.96823021318e-05
39,0.000199868795873
40,0.000168619637757
41,0.000652412057337
42,0.000510757799425
43,0.000189512939393
44,9.71486822957e-06
45,6.70730053133e-06
46,0.000123173294237
47,0.000652412057337
48,0.000475380401917
49,0.00029608231658
50,0.000268913424678
51,8.96491936536e-05
52,4.94140024181e-06
53,3.69340588247e-06
54,5.68036371105e-05
55,0.00029608231658
56,0.000241358876837
57,0.000348926031885
58,0.000328605363831
59,8.47750942299e-05
60,6.04860743292e-06
61,4.007903994e-06
62,6.11676307757e-05
63,0.000348926031885
64,0.000259180658114
65,0.00106976676582
66,0.000901271735249
67,0.000264763650495
68,1.6165599054e-05
69,1.05438025154e-05
70,0.000194194162819
71,0.00106976676582
72,0.000752840303873
73,0.00421247682631
74,0.0035371013531
75,0.00155092452835
76,9.77244512615e-05
77,6.00822301951e-05
78,0.000933348210296
79,0.00421247682631
80,0.00399536697351
81,0.000689190593634
82,0.000533530237804
83,0.000197965322695
84,1.0148238192e-05
85,7.00869984177e-06
86,0.000128667272958
87,0.000689190593634
88,0.000496576301778
89,0.00334005483589
90,0.0025715615957
91,0.00132668769532
92,7.11918119005e-05
93,3.87723060073e-05
94,0.000666239107739
