Id,WnvPresent
1,0.0014140016865
2,0.000806699157692
3,0.00103875470813
4,0.000837631348986
5,0.000620180217084
6,0.00117468740791
7,0.0014140016865
8,0.00117468740791
9,0.00106019084342
10,0.00075540744001
11,0.000948444649111
12,0.000686062907334
13,0.000507939083036
14,0.000976396375336
15,0.00106019084342
16,0.000976396375336
17,0.00156286347192
18,0.000833609839901
19,0.000984762911685
20,0.000854473444633
21,0.000632652838249
22,0.00121598946862
23,0.00156286347192
24,0.00121598946862
25,0.0012640968198
26,0.000982983736321
27,0.00125613994896
28,0.000793121987954
29,0.000587218557484
30,0.0011247912189
31,0.0012640968198
32,0.0011247912189
33,0.0008563468582
34,0.000695262569934
35,0.000745747121982
36,0.000537209038157
37,0.00039771705633
38,0.000761941657402
39,0.0008563468582
40,0.000761941657402
41,0.00109950220212
42,0.000892719777767
43,0.000957528362051
44,0.000689809385221
45,0.00051071337657
46,0.000978317460977
47,0.00109950220212
48,0.000978317460977
49,0.0008563468582
50,0.000795648433268
51,0.000745747121982
52,0.000537209038157
53,0.00039771705633
54,0.000761941657402
55,0.0008563468582
56,0.000761941657402
57,0.00116083037574
58,0.000902661238797
59,0.00115352275316
60,0.000728302286007
61,0.000539217726327
62,0.00103289308026
63,0.00116083037574
64,0.00103289308026
65,0.00133142969571
66,0.00110113946721
67,0.00123320403509
68,0.000888476381078
69,0.000657834170852
70,0.00125997082796
71,0.00133142969571
72,0.00125997082796
73,0.00384672777727
74,0.00221873098053
75,0.00329959997907
76,0.00226932065561
77,0.00168082490563
78,0.0032163222786
79,0.00384672777727
80,0.0032163222786
81,0.00109950220212
82,0.000892719777767
83,0.000957528362051
84,0.000689809385221
85,0.00051071337657
86,0.000978317460977
87,0.00109950220212
88,0.000978317460977
89,0.00321456464007
90,0.00194472074509
91,0.00273790140636
92,0.00188267871272
93,0.00139430863783
94,0.00266876351088
95,0.00321456464007
96,0.00266876351088
97,0.0028686679434
98,0.00142710376531
99,0.00212314701639
100,0.00145967048593
101,0.00108091079164
102,0.00206950074062
103,0.0028686679434
104,0.00206950074062
105,0.000847172108479
106,0.000687812454998
107,0.000737756490707
108,0.000531451660208
109,0.000393454072764
110,0.000753777625505
111,0.000847172108479
112,0.000753777625505
113,0.0015146486694
114,0.000927507353481
115,0.00118592358194
116,0.000950718706008
117,0.000703930505551
118,0.00135289970785
119,0.0015146486694
120,0.00135289970785
121,0.00126182090025
122,0.00109354022425
123,0.00136787863448
124,0.000865843612701
125,0.000641073274892
126,0.0012460135622
127,0.00126182090025
128,0.0012460135622
129,0.00120174256153
130,0.000793059647549
131,0.000962055288255
132,0.000733988941647
133,0.000543428759556
134,0.0010293830419
135,0.00120174256153
136,0.0010293830419
137,0.00239587831311
138,0.00121605675668
139,0.0015009813942
140,0.00117723352741
141,0.000871697382536
142,0.00166926288512
143,0.00239587831311
144,0.00166926288512
145,0.00120004441123
146,0.000734767178074
147,0.000902175845113
148,0.000753158703446
149,0.000557624618523
150,0.0010718558915
